wor	108516
wire	850460
lgih	1580670
ihrt	1400891
mlkn	66382
brc	746598
ngvt	1653477
esba	1553079
teo	932470
iosp	1054905
mnso	1815846
bmi	9092
bvn	1013131
shak	1620533
atsg	894081
ktb	1760965
nhi	877860
angi	1705110
you	1856314
tell	61398
ntct	1078075
cstm	1563411
save	1498710
plxs	785786
scl	94049
mntv	1739936
prmw	884713
gcp	1644440
shmay	1555379
bdc	913142
ailih	18654
tph	1561680
rlj	1511337
ulcc	1670076
vorb	1843388
thrm	903129
cmtg	1666291
eurn	1604481
ax	1299709
manu	1549107
colb	887343
abcl	1703057
cd	1807192
tr	98677
iba	1044896
tsp	1823593
slcjy	1523541
nxe	1698535
napa	1835256
odp	800240
gkos	1192448
yumm	1073748
dnut	1857154
hlio	1024795
qfin	1741530
cent	887733
wfrd	1603923
play	1525769
cvco	278166
vnom	1602065
arlp	1086600
orryy	1641431
ping	1679826
itri	780571
dct	1160951
atgsy	1437541
pax	1825570
swtx	1773427
roic	1407623
res	742278
nus	1021561
drh	1298946
gshd	1726978
vrrm	1682745
comp	1563190
dkl	1552797
nvro	1444380
kmt	55242
hcm	1648257
tigo	912958
zgn	1877787
otly	1843586
kai	886346
zeta	1851003
pagp	1581990
apam	1517302
smci	1375365
verx	1806837
cdev	1658566
hlmn	1822492
thnpy	1792045
wmk	105418
xhr	1616000
rxt	1810019
cpk	19745
utg	1263994
ramp	733269
ue	1611547
dan	26780
brfs	1122491
lkncy	1767582
pipr	1230245
mtx	891014
eqx	1756607
prgs	876167
oi	812074
ameh	1083446
lila	1712184
fibk	860413
frme	712534
tds	1051512
expi	1495932
clbk	1723596
avav	1368622
psfe	1833835
fss	277509
frog	1800667
gms	1600438
ivt	1307748
ftai	1590364
cbz	944148
vsto	1616318
wsbc	203596
nxrt	1620393
gbt	1629137
gsat	1366868
vrtv	1599489
skin	1818093
fvrr	1762301
blmn	1546417
fcpt	1650132
pgre	1605607
laur	912766
cake	887596
cnne	1704720
spce	1706946
anf	1018840
epc	1096752
gogo	1537054
med	910329
erj	1355444
gdv	1260729
ng	1173420
nova	1772695
wre	104894
or	1627272
ttgt	1293282
sats	1415404
pay	1841156
acva	1637873
swi	1739942
ltghy	1569963
mgpi	835011
mgrc	752714
wafd	936528
vgr	59440
cmp	1227654
csgs	1005757
cvet	1752836
enr	1632790
irwd	1446847
slvm	1856485
fhai	1309251
rqi	1157842
spxc	88205
bmez	1785971
pdm	1042776
bdn	790816
bcnay	1445168
sbcf	730708
inmd	1742692
itcb	1276671
fold	1178879
ffbc	708955
fsly	1517413
aaww	1135185
tdcx	1803112
ety	1340736
gpor	874499
utz	1739566
asz	1839191
cyxt	1794905
wbx	1866501
prk	805676
sage	1597553
htgc	1280784
rely	1782170
cnk	1385280
arcb	894405
ias	1842718
ktos	1069258
opk	944809
fbc	1033012
lxu	60714
bstz	1768666
nog	1104485
mwa	1350593
ai	1577526
vctr	1570827
bbu	1654795
nuv	812801
tgsgy	1437731
gnw	1276520
lob	1462120
gsbd	1572694
ampl	1866692
dada	1793862
nzf	1137887
evt	1253327
door	893691
adx	2230
npo	1164863
icfi	1362004
sdgr	1490978
htlf	920112
fbk	1649749
alhc	1832466
bur	1714174
tse	1519061
enic	1659939
ne	1458891
lkfn	721994
acls	1113232
banr	946673
ccs	1576940
wgo	107687
praa	1185348
crs	17843
itpof	880224
hep	1283140
sah	1043509
nabl	1834488
dk	1694426
bpiry	1437441
law	1625641
ceqp	1136352
vtkly	913744
vlrs	1520504
ebs	1367644
nvee	1532961
sbh	1368458
impjy	1437538
gab	794685
sasr	824410
akr	899629
evbg	1437352
imkta	50493
kind	1846069
sbgi	912752
cosg	1706509
dniyy	1487739
lpro	1806201
dwac	1849635
fhtf	1764443
esta	1688757
rcus	1724521
mmi	1578732
gtn	43196
tbk	1539638
kro	1257640
idcc	1405495
eat	703351
vmeo	1837686
kar	1395942
trmk	36146
ptve	1527508
sjw	766829
jeld	1674335
ths	1320695
nac	1074952
mtrn	1104657
hope	1128361
bcat	1809541
jack	807882
qrtea	1355096
forg	1543916
om	1484612
ego	918608
kn	1587523
ccyc	1681769
hcc	1691303
wow	1701051
bdj	1332283
olk	1835539
ande	821026
cdna	1217234
mara	1507605
cmre	1503584
cint	1868995
tblt	1668370
bcrx	882796
efsc	1025835
ecpg	1084961
dac	1369241
lpsn	1102993
kahc	1843212
mygn	899923
xmtr	1657573
cvii	1828248
rcii	933036
pfs	1178970
poly	914025
ako-a	925261
amph	1297184
ahco	1725255
rnst	715072
kymr	1815442
b	9984
gpre	1309402
flgt	1674930
www	110471
mntk	1826600
two	1465740
infn	1138639
tgh	1413159
fro	913290
usac	1522727
adldy	1641427
csiq	1375877
dfh	1825088
bgs	1278027
olo	1431695
cswi	1624794
adv	1776661
xper	1803696
ari	1467760
lrn	1157408
hbm	1322422
hmn	850141
air	1750
vbtx	1501570
mei	65270
stra	1013934
md	893949
pty	1190935
skt	899715
ns	1110805
mir	1809987
arhs	1875444
isee	1410939
pjt	1626115
ntb	1653242
ese	866706
baly	1747079
evri	1318568
cioxy	1483379
ypf	904851
tptx	1595893
vcsa	1874944
vrnof	1848416
avdx	1858257
himx	1342338
egbn	1050441
pdi	1510599
ctos	1709682
prct	1588978
vtscy	1880866
xpro	1575828
lgnd	886163
sncy	1743907
nmih	1547903
tvty	704415
ceix	1710366
dea	1622194
mcg	1846510
zuo	1423774
bke	885245
prm	1880319
nwbi	1471265
wabc	311094
step	1796022
rvt	804116
tslx	1508655
krys	1711279
sgml	1848309
ibrx	1326110
uan	1425292
oscr	1568651
ctre	1590717
prg	1808834
tvtx	1438533
mnro	876427
fcel	886128
lc	1409970
jps	1176433
mfgp	1359711
ostk	1130713
rvmd	1628171
twst	1581280
cxw	1070985
usa	799195
hni	48287
frg	1528930
btt	1528437
evtl	1867102
nbtb	790359
kalu	811596
supn	1356576
mvst	1760689
sovo	1856608
vcyt	1384101
inta	1565687
crto	1576427
nnmx	1473579
patk	76605
gcmg	1819796
swim	1833197
ty	99614
xncr	1326732
alex	1545654
oxm	75288
plya	1692412
etv	1322436
ddd	910638
payo	1845815
flng	1772253
ionq	1824920
argo	1091748
ecol	1783400
pacb	1299130
inbt	1657803
gdot	1386278
plus	1022408
udmy	1607939
pdo	1798618
imcr	1671927
kfrc	930420
stng	1483934
ges	912463
ubeoy	1446626
gsg	1332174
alg	897077
xene	1582313
arco	1508478
msex	66004
taro	906338
usna	896264
tuya	1829118
esrt	1541401
talo	1724965
int	789460
lnn	836157
pmt	1464423
sana	1770121
mrtn	799167
aac	1829432
atge	730464
ipof	1818873
cenx	949157
mttr	1819394
pump	1680247
vzio	1835591
crsr	1743759
forty	1045986
dcbo	1829959
skyw	793733
ttmi	1116942
bbai	1836981
tgi	1021162
nwn	1733998
jbi	1839839
cldx	744218
onem	1404123
ahl-pc	1267395
modv	1220754
px	1841968
celu	1752828
semr	1831840
prta	1559053
irbt	1159167
biogy	1572957
sbfm	1402328
gden	1071255
uctt	1275014
avid	896841
codi	1345126
mag	1230992
vre	924901
me	1804591
amk	1591587
domo	1505952
chef	1517175
bxmx	1298699
sybt	835324
osis	1039065
gnl	1526113
vcel	887359
plmr	1761312
avns	1606498
uvv	102037
amcx	1514991
auph	1600620
valn	1836564
ptra	1820630
fna	1531978
silk	1397702
afya	1771007
hrt	1859285
azul	1432364
bamr	1837429
sa	1231346
gva	861459
ptnr	1096691
ladr	1577670
enva	1529864
sfl	1289877
stc	94344
ryi	1481582
ssp	832428
ten	1024725
gpro	1500435
ecvt	1708035
lmnd	1691421
cubi	1488813
bbby	886158
dsl	1566388
wrmk	1609471
meg	1643615
etg	1270523
sldp	1844862
cmpr	1262976
vrts	883237
snex	913760
adus	1468328
ofg	1030469
gbx	923120
giii	821002
rdwr	1094366
wkme	1847584
road	1718227
mgni	1595974
loma	1711375
gel	1022321
slca	1524741
mcri	907242
cls	1030894
mho	799292
cffn	1490906
fbnc	811589
mlnk	1834494
rily	1464790
aroc	1389050
rlgy	1398987
cohu	21535
bigc	1626450
exai	1865408
iag	1203464
bgcp	1094831
clov	1801170
pcvx	1649094
sand	1434614
ssys	1517396
pra	1127703
arvl	1835059
cash	907471
crncy	909531
pl	1836833
svc	945394
lyel	1806952
usph	885978
cnxn	1050377
wrld	108385
enta	1177648
nxgn	708818
myrg	700923
bv	1734713
camt	1109138
kros	1664710
ccxi	1340652
pi	1114995
envx	1828318
fcf	712537
bst	1616678
clne	1368265
saft	1172052
extr	1078271
din	49754
scs	1050825
ltc	887905
apgt	1353538
ctkb	1831915
rock	912562
pro	1392972
allo	1737287
comm	1517228
rvnc	1479290
agro	1499505
riot	1167419
spns	885740
dcom	846617
nmfc	1496099
jwsm	1831359
ddl	1854545
asix	1673985
schl	866729
ocsl	1414932
axsm	1579428
sbsi	705432
pack	1712463
agio	1439222
opad	1825024
nvta	1501134
wetg	1784970
rdfn	1382821
elf	1600033
gff	50725
csr	798359
nwbo	1072379
ffwm	1413837
get	1867325
buse	314489
xpel	1767258
hcsg	731012
gdev	1848739
tbbk	1295401
nexa	1713930
alx	3499
exfy	1476840
hees	1339605
evv	1222922
hlly	1822928
prim	1361538
hyt	1222401
rpay	1720592
ssdt	1673504
schn	912603
slgc	1837412
nfj	1260563
trs	842633
land	1495240
pubm	1422930
zntl	1725160
lwlg	1325964
phr	1412408
epac	6955
rgr	95029
mdgl	1157601
ero	1853860
bbio	1743881
nymt	1273685
prlb	1443669
morf	1679363
rgnx	1590877
nbr	1163739
fdp	1047340
crlbf	1832928
gsm	1639877
adpt	1478320
czoo	1859639
bhlb	1108134
bfs	907254
neo	1077183
lpi	1528129
cwh	1669779
sptn	877422
clm	814083
dnow	1599617
fpf	1567569
aledy	1508668
hska	1038133
chco	726854
acel	1698991
crnc	1768267
lzb	57131
nmz	1266585
star	1095651
gty	1052752
cdlx	1666071
arko	1823794
clb	1000229
lev	1834974
tnc	97134
veco	103145
eoss	1651958
alkt	1529274
aosl	1387467
scgey	1449267
cndt	1677703
mnrl	1745797
gic	945114
taqr	1656053
cron	1656472
goev	1750153
bbn	1493683
sxi	310354
ncbs	1174850
cyrx	1124524
uuuu	1385849
atri	701288
pam	1469395
cbd	1038572
shls	1831651
kref	1631596
dlx	27996
vadp	1700849
cts	26058
dole	1857475
tcbk	356171
bkd	1332349
wish	1822250
rnp	1224450
clmt	1340122
inva	1080014
mlab	724004
oflx	1317945
aten	1580808
banc	1169770
ntus	878526
hurn	1289848
kyn	1293613
vivo	794172
vvnt	1713952
brkl	1049782
brfh	1487197
uec	1334933
imos	1123134
dm	1754820
stba	719220
umh	752642
sapmy	1062750
apog	6845
veon	1468091
nbhc	1475841
ocfc	1004702
azz	8947
lmdx	1685428
pta	1793882
imgn	855654
noah	1499543
cco	1334978
rxrx	1601830
tgls	1534675
sfix	1576942
oii	73756
dvax	1029142
tree	1434621
rwt	930236
atax	1059142
arce	1740594
radi	1810739
gol	1291733
frey	1844224
amrs	1365916
user	1557127
sii	1512920
sumo	1643269
rpt	842183
eig	1379041
stem	1758766
aagh	1098009
btrs	1774155
rfp	1393066
bchpy	1887388
agm	845877
tmp	1005817
silv	1659520
rovr	1826018
krp	1657788
momo	1610601
htld	799233
cnob	712771
qqqx	1608741
eght	1023731
ggpi	1847127
atec	1350653
tgtx	1001316
brsp	1717547
cutr	1162461
amrn	897448
licy	1828811
prpb	1812667
bhg	1671284
tbla	1840502
imab	1778016
drq	1042893
eb	1475115
ccsi	1866633
mytay	1047564
rc	1527590
btz	1379384
pgti	1354327
achr	1824502
hipo	1828105
hera	1842912
mbuu	1590976
rxdx	1718852
finv	1691445
kamn	54381
nhc	1047335
srce	34782
erii	1421517
rdnt	790526
dbi	1319947
cpuh	1828608
arqt	1787306
forr	1023313
nuvb	1811063
kbsr	1482430
sph	1005210
pll	1728205
insw	1679049
gaxy	1127993
evop	1704596
astl	1860805
tmci	1630627
myte	1831907
brmk	1784797
blnd	1855747
inn	1497645
nfgc	1840616
caap	1717393
ngm	1426332
crhc	1818212
grbk	1373670
hlth	1628945
cmco	1005229
merc	1333274
ra	1655099
apsg	1820872
orla	1680056
dnn	1063259
huya	1728190
ipi	1421461
ilpt	1717307
bcor	1068875
tsc	1380846
cet	18748
nvgs	1581804
opi	1456772
gof	1380936
clbt	1854587
pfbc	1492165
mcb	1476034
dfin	1669811
kura	1422143
fsm	1341335
cano	1800682
vtex	1793663
sndl	1766600
big	768835
bkuh	1440153
pfc	946647
etw	1322435
itos	1808865
amtb	1734342
hyzn	1716583
hesm	1789832
bcsf	1655050
pbfx	1582568
reta	1358762
lilm	1855756
shcr	1816233
edit	1650664
igr	1268884
mrc	1439095
arry	1820721
til	1789769
kc	1795589
aus	1838207
rtsl	1575659
arqq	1859690
imax	921582
mtls	1091223
nrk	1195739
snbr	827187
pct	1830033
eras	1761918
atex	1304492
crnx	1658247
chy	1222719
indi	1841925
gprk	1464591
posh	1825480
lmat	1158895
matw	63296
atrs	1016169
sli	1537137
zuus	1687926
modn	1118417
gco	18498
aiv	922864
ngd	800166
orgn	1802457
eos	1308335
gdyn	1743725
cyh	1108109
bcx	1506289
holi	1357450
slp	1023459
scwx	1468666
smp	93389
ebix	814549
smwb	1842731
spnt	1576018
dao	1781753
mqy	890196
smrt	1837014
oec	1609804
gam	40417
par	708821
wlkp	1604665
shen	354963
zh	1835724
osw	1758488
peri	1338940
tgs	931427
snpo	1856430
dht	1331284
karo	1828102
plab	810136
nlst	1282631
sndx	1395937
mgi	1273931
gmre	1533615
xent	1271214
dmlp	1172358
yduqy	1519821
lung	1127537
agys	78749
aod	1379400
myov	1679082
ewcz	1856236
cde	215466
blu	1259942
kids	1425450
hqh	805267
adct	1771910
gnk	1326200
cdxs	1200375
efc	1411342
sklz	1801661
shyf	743238
hzo	1057060
aste	792987
max	1818383
tbi	768899
amsf	1018979
uis	746838
ldi	1831631
tmst	1598428
mrus	1651311
vnet	1508475
bma	1347426
tclry	1080259
gldd	1372020
nmm	1415921
thry	1556739
vhi	59255
bmdpf	1002788
glp	1323468
gb	1799983
chct	1631569
amps	1828723
sbr	710752
avpt	1777921
cal	14707
trmr	1849396
pdfs	1120914
bsig	1748824
avo	1802974
mtl	1302362
parr	821483
fgen	921299
obnk	1516912
scvl	895447
nstg	1401708
pbi	78814
krny	1617242
thq	1604522
chi	1171471
splp	1452857
by	1702750
jrvr	1620459
jbss	880117
hims	1773751
enfn	1868912
rskd	1851112
hlit	851310
cdmo	704562
nrc	70487
cdre	1860543
brog	1774983
hcat	1636422
awf	906013
kdny	1435049
htd	1260041
bry	1705873
zumz	1318008
ha	1172222
hfwa	1046025
twi	899751
cresy	1034957
fnma	310522
mx	1325702
proc	1863362
ac	1642122
adtn	926282
cii	1278895
amwl	1393584
tup	1008654
trssf	1778129
orgo	1661181
vaxx	1851657
scsc	918965
mov	72573
qtrx	1503274
vtol	1525221
lgsxy	1447221
egle	1322439
hfro	1710680
ffie	1805521
amrk	1591588
nvts	1821769
pntm	1830392
abtx	1642081
apgb	1838337
ceva	1173489
rbcaa	921557
mgic	876779
clar	913277
lgv	1832300
denn	852772
iiin	764401
hmst	1518715
ichr	1652535
lidr	1818644
pds	1013605
astr	1814329
qcrh	906465
bhe	863436
ntst	1798100
wttr	1693256
sava	1069530
api	1802883
nktr	906709
brbr	1772016
grc	42682
tdw	98222
cers	1020214
mnkd	899460
dice	1645569
ffc	1174164
geo	923796
srra	1290149
veru	863894
gwh	1819438
wetf	880631
wash	737468
blnk	1429764
ango	1275187
avya	1418100
jpc	1216583
gsl	1430725
bird	1653909
for	1406587
hsc	45876
ahh	1569187
trmd	1655891
oxlc	1495222
vtyx	1851194
alec	1653087
alpc	1616736
csii	1180145
trtx	1630472
nptn	1227025
cprx	1369568
pnt	1811764
utl	755001
fxlv	1788717
ccf	830524
plym	1515816
myi	883412
pear	1835567
ainv	1278752
swm	1000623
jqc	1227476
fviv	1828183
amwd	794619
prdo	1046568
fax	790500
seat	1856031
fwrg	1789940
twou	1459417
acrs	1557746
pebo	318300
repl	1737953
revg	1687221
cars	1683606
hwkn	46250
adth	1838672
jout	788329
cifr	1819989
stgw	876883
clfd	796505
mye	69488
crge	1277250
tcpc	1370755
cnta	1847903
base	1845022
eim	1176984
good	1234006
boxd	1828672
gevo	1392380
hbnc	706129
geni	1834489
vrex	1681622
lbai	846901
axl	1062231
yext	1614178
up	1819516
next	1612720
ghrs	1855129
hhr	1721181
gsbc	854560
alp-pq	3153
kelya	55135
nndm	1643303
cchwf	1776738
desp	1703141
lind	1512499
trvg	1683825
ptlo	1871509
huma	1818382
tile	715787
onl	1873923
myps	1823878
fmcb	1085913
imxi	1683695
boac	1818089
tbph	1583107
dly	1788399
phk	1219360
verv	1840574
ubp	1029800
mirm	1759425
vist	1762506
uvsp	102212
eocw	1843862
svfa	1828478
avan	1819608
cgbd	1544206
rada	761238
ufcs	101199
chrs	1512762
mor	1340243
hiii	1823034
skil	1774675
ruth	1324272
biol	811240
jmia	1756708
btwn	1815086
indt	1037390
capl	1538849
brg	1442626
pahc	1069899
plce	1041859
pdt	855886
qure	1590560
aspn	1145986
vivk	1450704
wina	908315
atai	1840904
aeva	1789029
niu	1744781
este	10254
audc	1086434
hone	1769617
wnc	879526
hlgn	1840292
rlmd	1553643
ctbi	350852
vygg	1822877
goac	1816176
nwli	1635984
rbac	1815184
idt	1005731
plow	1287213
lmaca	1831992
th	1712189
sdc	1775625
dcgo	1822359
scoa	1828985
cook	1857853
dffn	1053691
rna	1599901
cbtx	1473844
hckt	1057379
lgac	1836337
msda	1846996
bfly	1804176
slam	1838162
paya	1819881
hafc	1109242
csv	1016281
pmvp	1699382
opra	1737450
renn	1509223
bcyc	1761612
sasdy	1451167
acco	712034
vmo	884152
cpf	701347
mbi	814585
dsgn	1807120
acre	1529377
inbx	1739614
flws	1084869
azre	1633438
slrc	1418076
ww	105319
rckt	1281895
fpac	1829426
atlc	1464343
mhd	1034665
tdup	1484778
fbms	947559
swbi	1092796
valu	717720
lbc	1475348
curv	1792781
bxc	1301787
nrds	1625278
fubo	1484769
boe	1320375
sibn	1459839
bto	925683
pml	1170299
abml	1576873
toi	1799191
sboey	1578955
ccvi	1828250
metc	1687187
uht	798783
mbin	1629019
bjri	1013488
cldt	1476045
cown	1466538
sd	1349436
gsev	1828096
wpcb	1836074
ctv	1835378
avxl	1314052
ipsc	1850119
pcok	1452936
htbk	1053352
sxc	1514705
strl	874238
drd	1023512
safly	1538028
cnsl	1304421
nie	1383441
rocc	77159
osbc	357173
kzr	1645666
acb	1683541
cfb	1458412
vvi	884219
avd	5981
vslax	853180
vinp	1826286
bhil	1830210
hci	1400810
crgy	1866175
lnd	1499849
kvsc	1846068
anab	1370053
cac	750686
fnko	1704711
wiw	1267902
ndmo	1793129
ffic	923139
arr	1428205
can	1780652
dgii	854775
sp	1059262
fpi	1591670
mkfg	1816613
arlo	1736946
aio	1778114
wti	1288403
bhk	1160864
vld	1825079
ccrn	1141103
fmbh	700565
bvs	1665988
faro	917491
aan	1821393
strc	1826681
hbia	732417
bbdc	1379785
chs	897429
nssc	69633
asle	1754170
tngx	1819133
hzon	1821788
hcci	1403431
nx	1423221
knsa	1730430
npacy	1450276
sgmo	1001233
mmx	1773250
bzfd	1828972
nkx	1195738
nfbk	1493225
bw	1630805
eoi	1300391
tigr	1756699
ttcf	1741231
sva	1084201
ntgr	1122904
pfn	1296250
ruprf	1010000
dcph	1654151
vtnr	890447
sens	1616543
nrgx	1756908
eols	1570562
uslm	82020
exk	1277866
hsii	1066605
cvgw	1133470
cio	1593222
evgo	1821159
innv	1834376
ontf	1110611
enmpy	1630511
vvr	1059386
iiiv	1728688
cion	1534254
ino	1055726
cfiv	1825249
qsi	1816431
etd	896156
alcc	1849056
fcuv	1590418
hlx	866829
cstl	1447362
ccd	1602584
atni	879585
igms	1496323
nid	1557915
lca	1844642
hibb	1017480
nktx	1787400
sohu	1734107
hut	1731805
albo	1322505
ldp	1548717
ccv	1812234
hngr	722723
ree	1843588
mit	1826058
tcx	909494
acet	1720580
pcn	1160990
rick	935419
ofix	884624
fsnb	1840225
vwe	1834045
hstm	1095565
atra	1604464
bwmx	1788257
tmdx	1756262
crai	1053706
bbln	1866390
esgc	1532981
stkl	351834
rbot	1812173
acqr	1837393
wdh	1823986
dba	1383082
dx	826675
dco	30305
lasr	1124796
crf	33934
trst	357301
pbt	319654
bnr	1792267
iim	885601
grpn	1490281
rere	1838957
naut	1808805
np	1296435
fthy	1810523
ggn	1313510
bzun	1625414
blde	1779128
nesr	1698514
coco	1482981
mxct	1287098
ciso	1777319
amrx	1723128
ta	1378453
tpb	1290677
mvis	65770
rmgc	1838108
untc	798949
doma	1722438
oust	1816581
etj	1395325
rsvr	1824403
rway	1653384
swir	1111863
fbrt	1562528
invz	1835654
nn	1865631
yala	1794350
emd	1227862
diax	1608742
airs	1870940
bit	1562818
olp	712770
lpg	1596993
wsr	1175535
insd	1697587
bbar	913059
irs	933267
gte	1273441
ipod	1818876
vgm	880892
doyu	1762417
ingn	1294133
petq	1668673
hive	1720424
thw	1635977
vkq	877463
blx	890541
msbi	1466026
nxdt	1356115
band	1514416
pgc	1050743
gci	1579684
nrp	1171486
prtc	1782999
catc	711772
egrx	827871
agcb	1830232
amal	1823608
dawn	1845337
ske	1713748
hyln	1759631
sbow	351817
ospn	1044777
lifx	1581760
vnda	1347178
amswa	713425
mass	1555279
cbl	910612
biox	1769484
heps	1850235
tspq	1838219
phvs	1830487
sgh	1616533
bitf	1812477
revh	1841389
ccap	1633336
gtpb	1842046
agx	100591
vaqc	1842386
imgo	1623715
bgy	1393299
iesc	1048268
newt	1587987
clvly	1290877
ivr	1437071
ocft	1780531
coll	1267565
absi	1672688
glue	1826457
fc	886206
trns	99302
knop	1564180
bgb	1546429
stok	1623526
thff	714562
cmax	1813914
bvh	315858
locl	1840780
ble	1176194
bme	1314966
bgry	1824734
crmt	799850
ulh	1308208
arct	1768224
blfs	834365
prpc	1821329
iqi	885125
goss	1728117
ddi	1799567
fosl	883569
amyt	1783010
bbsi	902791
dske	1642453
rgp	1084765
titn	1409171
real	1573221
dpg	1515671
bfc	1746109
borr	1715497
bark	1819574
avah	1832332
rtlr	1748773
gbl	1060349
kop	1315257
tnk	1419945
cepu	1717161
aawh	1756390
lgo	1400438
vsec	102752
svm	1340677
nrix	1549595
tls	320121
jfr	1276533
qnst	1117297
myd	879361
fsp	1031316
dhil	909108
ytpg	1840859
ellky	1437194
alxo	1810182
smfr	1818331
lqdt	1235468
srdx	924717
body	1826889
imvt	1764013
pv	1818787
hps	1215913
sri	1043337
dgnu	1827076
ccb	1437958
cswc	17313
eqbk	1227500
quot	1115128
fmnb	709337
clw	1441236
tgb	878518
siga	1010086
mcbs	1747068
bfk	1137393
inre	1528985
nbb	1478888
gpmt	1703644
dhc	1075415
seer	1726445
ufpt	914156
anzu	1840877
ghld	1821160
rbbn	1708055
ghy	1554697
cass	708781
phar	1828316
arbe	1861841
nxj	1087786
frph	844059
tbcp	1815753
ctic	891293
orc	1518621
hy	1173514
bmrc	1403475
aura	1501796
dbo	1383058
ob	1454938
lwel	1567098
traq	1841230
grin	1725293
ctaq	1823634
ulnv	1605810
eqd	1818221
fmao	792966
peo	216851
blbd	1589526
snrh	1823854
finm	1823855
hhla	1824185
yorw	108985
brds	1861449
rmni	1635282
oprx	1448431
rex	744187
ohpa	1836129
xpof	1802156
joff	1824149
npk	80172
agac	1833909
endp	1593034
flnc	1868941
gain	1321741
pflt	1504619
maxn	1796898
ml	1807846
sb	1434754
cpac	1221029
chuy	1524931
avir	1593899
ephy	1827248
thr	1489096
pdot	1841845
edn	1395213
arow	717538
mmd	1518557
tcva	1845580
vgii	1841761
fhtx	1822462
vcv	895531
nuvl	1861560
anip	1023024
impx	1820191
srne	850261
newp	1369085
imtx	1809196
pacx	1829797
iren	1878848
tcda	1595585
glt	41719
mvbf	1277902
blw	1233681
zeal	1674988
avk	1219120
mcs	62234
hbt	775215
cool	1829953
ifn	917100
fcax	1823733
agen	1098972
wkhs	1425287
tlga	1827871
nstb	1834518
vitl	1579733
mbwm	1042729
mvf	835948
mbac	1839175
nstc	1835817
nstd	1835814
vray	1597313
aaqc	1838883
hrtx	818033
pnnt	1383414
cang	1725123
curo	1711291
lx	1708259
meso	1345099
muc	1051004
fmcc	1026214
tufn	1757399
mitk	807863
poww	1015383
root	1788882
doug	1878897
gim	828803
rptx	1808158
mtw	61986
ayrwf	1847462
bzh	915840
ltch	1826000
gern	886744
le	799288
fdus	1513363
kpti	1503802
sjt	319655
tpc	77543
awp	1390195
itrn	1337117
crbu	1619856
vxrt	72444
trc	96869
groy	1834026
pntg	1766400
nnox	1795251
icpt	1270073
ngvc	1547459
mmu	886043
cpsi	1169445
xos	1819493
llnw	1391127
tpvg	1580345
tetc	1840920
chw	1396277
naac	1830063
aka	1865107
krus	1772177
jpi	1547994
acam	1846125
tti	844965
brdg	1854401
eh	1759783
prds	1822711
nlcp	1854964
hpi	1176199
bui	1528988
cem	1488775
ogi	1620737
mui	1232860
ocgn	1372299
afmd	1608390
dsu	1051003
fcbc	859070
conn	1223389
mgnx	1125345
cara	1346830
cgnt	1824814
ptgx	1377121
lhc	1824153
hayn	858655
pzn	1399249
mua	901243
mgtx	1735438
stk	1471420
isd	1534880
hvt	216085
rmax	1581091
upld	1505155
cgem	1789972
igd	1285890
mcrb	1609809
ke	1606757
dmrc	1438231
snce	1819113
osur	1116463
cfvi	1830081
nsr	813639
pets	1040130
cccc	1662579
bfst	1624322
leap	1818346
mcft	1638290
mofg	1412665
evc	1109116
ecc	1604174
senea	88948
cnfn	1352952
nat	1000177
ead	1210123
higa	1823776
owlt	1816708
rmr	1644378
accd	1481646
rei	1384195
rapt	1673772
cstr	1676479
onew	1772921
evn	1074540
jynt	1612630
ebf	33002
nqp	870780
trin	1786108
ccbg	726601
lxfr	1096056
gut	1080720
bwb	1341317
ghg	1724755
dfp	1559991
mdxg	1376339
fisi	862831
iea	1652362
etb	1308927
phat	1783183
htbi	1538263
sify	1094324
vsta	1792829
casa	1333835
gtx	1735707
gcbc	1070524
srlp	1525287
enpc	1816261
repx	1001614
legh	1436208
joan	1834585
ficv	1855693
nvcn	1399708
ff	1337298
arta	1844840
ever	1640428
gotu	1768259
dsx	1318885
spwh	1132105
pcpc	1824993
cpar	1848410
hyfm	1695295
dyn	1818794
rm	1519401
ecom	1169652
dxpe	1020710
ll	1396033
cmbm	1738177
cpaa	1841137
twlv	1819498
fsbc	1275168
tpgy	1819399
icnc	1858351
ndac	1837067
pspc	1843716
spfi	1163668
aerg	879911
sbnc	703904
artna	863110
tpic	1455684
janx	1817713
cndb	1851961
alrs	903419
vera	1831828
wuyi	1687065
dgica	800457
frxb	1840161
giix	1841080
srg	1628063
wald	1840199
ccne	736772
fra	1259708
ffntf	1783875
leo	818972
care	1829576
enob	1527728
scle	1838697
cyd	932695
bh	1726173
glbl	1838615
ibcp	39311
myn	882150
jcic	1822312
slcr	1826553
rngtf	1431852
scob	1838431
gsqd	1837207
rsi	1793659
gfx	1823896
oepw	1824677
mod	67347
rbb	1499422
hcic	1829455
dhhc	1830188
ross	1841610
rxra	1840463
twni	1835881
fact	1838987
acii	1838614
macc	1840148
tioa	1846163
slac	1834755
spgs	1839127
lega	1834628
coli	1829615
acah	1836274
ptoc	1838238
fsd	1494530
gate	1838513
sgu	1002590
vpg	1487952
fmiv	1842916
irmd	1325618
kodk	31235
rigl	1034842
ztr	836412
zt	1849408
trtl	1847112
gilt	897322
acro	1847891
dnmr	1779020
rmt	912147
dlth	1649744
mpb	879635
nfys	1850502
vec	1601548
twnd	1814215
litt	1848364
tdf	919893
gnty	1058867
ebtc	1018399
